"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000261441",52.7960782073218,1.49945633684364,0.390086860382098,3.84390372794123,0.000121092525508179,0.0219596485328509
"ENSG00000222937",113.843184814036,1.54634031456602,0.402907899951513,3.83794985095134,0.000124065810920061,0.0219596485328509
"ENSG00000222489",71.6458391574451,1.84465036843565,0.485849924589475,3.79674931511888,0.000146605910769975,0.022242211033959
"ENSG00000200488",3.41999121868083,-3.36795442954789,0.881052031855101,-3.82265099877982,0.000132024580228344,0.022242211033959
"ENSG00000210077",16.9026203387945,2.87416594838599,0.756270300004907,3.80044799903863,0.000144434726508235,0.022242211033959
"ENSG00000210112",15.6556225233608,2.71615282575213,0.715157284917933,3.79797966549948,0.000145880287834903,0.022242211033959
"ENSG00000202031",3474.01038483225,2.06598939926147,0.550886673360942,3.75029838107525,0.000176624272323317,0.0234468721509203
"ENSG00000222355",19.0835074787618,-2.94640002179826,0.782971226327552,-3.76310127719259,0.00016781919888403,0.0234468721509203
"ENSG00000252316",38.970448961157,3.17619571165082,0.844665704466763,3.76029912763648,0.000169710302993798,0.0234468721509203
"ENSG00000160959",4.80430774281285,2.38647203375146,0.635603261041045,3.7546566860634,0.00017357923342076,0.0234468721509203
"ENSG00000255717",4059.26318246128,1.61121949770379,0.431510151681229,3.73390867266096,0.000188530881757293,0.0236765714613995
"ENSG00000202314",479.725380372931,2.00947695294794,0.539600480445173,3.72400882832817,0.00019608406410006,0.0236765714613995
"ENSG00000140740",3.42193493484182,2.80314485468063,0.753898740747851,3.71819808572697,0.000200648910689826,0.0236765714613995
"ENSG00000209702",1135.57861273005,1.42902552755823,0.382952107252153,3.73160377106189,0.000190264603282438,0.0236765714613995
"ENSG00000207031",1940.25768954314,1.63789175474466,0.442307332228284,3.70306263405851,0.000213012264408721,0.0244561107894121
"ENSG00000221500",1078.34590711109,1.75451227979923,0.474669281640788,3.69628359714875,0.000218778576260857,0.0244571418935822
"ENSG00000251862",14.1929043948109,-1.55082467798366,0.430580699330128,-3.60170504715223,0.000316136929037015,0.0331010447962664
"ENSG00000252695",9.06748296800578,-1.68778588775145,0.468963380075877,-3.59897160302447,0.000319478068890518,0.0331010447962664
"ENSG00000252635",4.290700221318,-2.33306235341632,0.647719656348897,-3.60196318044052,0.000315823104026015,0.0331010447962664
"ENSG00000207349",2.93363232615244,-3.05495483867597,0.852548340301624,-3.58332154818946,0.000339252562052493,0.0341942506012041
"ENSG00000117143",4.3128852412784,-2.3033813083595,0.64374794874201,-3.57807945308515,0.00034612824290296,0.0341942506012041
"ENSG00000201772",58.6810506612109,1.44295209637936,0.404787877317554,3.56471173480172,0.00036425630119129,0.0351672901695591
"ENSG00000244514",2.5363306863094,-3.09928558632292,0.887334104700928,-3.49280566350768,0.000477974219462401,0.0451207663172506
"ENSG00000258947",19.0112549437358,3.10438929989864,0.896926557480889,3.46114101985968,0.000537890966309445,0.0486161877634579
"ENSG00000210082",4199.48227812823,1.48328559220967,0.428275127768264,3.46339419694777,0.000533406322770779,0.0486161877634579
"ENSG00000199568",39.109108820966,1.471167339897,0.426453403171304,3.44977277460262,0.000561058586383865,0.0496536848949721
"ENSG00000168264",4.33171435634608,-2.08001840086184,0.616755420069984,-3.37251742453405,0.000744843733625641,0.0632819236088345
"ENSG00000238886",17.3021808541379,1.7053703448065,0.505456276971286,3.3739225774881,0.000741052071974003,0.0632819236088345
"ENSG00000265706",415.027235469958,1.66560973218792,0.495975385123105,3.3582507966086,0.000784374113478029,0.0653337496873464
"ENSG00000259932",1386.72279224308,1.78657251086851,0.536173495605009,3.33207912273353,0.000861997448897907,0.0704185608253521
"ENSG00000111716",10.4588939978526,1.34756796524376,0.407286864951208,3.308645775761,0.000937483657535789,0.0737487143928154
"ENSG00000266704",9.03953091801957,-1.6335897575224,0.493667350065679,-3.3090901338828,0.000935996991614616,0.0737487143928154
"ENSG00000221303",12.5797164878038,1.59269524916476,0.484552182290288,3.28694268104771,0.00101281446698268,0.078226106468044
"ENSG00000240750",5.4640569483765,-1.84891765996003,0.567490268745607,-3.258060555024,0.00112176466343685,0.0850938623264239
"ENSG00000199934",8.17328273812377,1.47609585678547,0.453886352489079,3.25212654817812,0.00114545010704131,0.085366176398447
"ENSG00000206989",7201.9254584564,1.26492018749656,0.389704931241545,3.24584085571281,0.00117104283183359,0.0857687922349843
"ENSG00000130939",6.46136851986067,-1.51293100803237,0.467162126869565,-3.23855664021924,0.00120136164269854,0.0864980382742951
"ENSG00000251898",35.9999151189305,1.270577058161,0.393511853277495,3.22881521249887,0.00124304186256239,0.0880073638694173
"ENSG00000198363",11.8415673525901,1.18842473791187,0.369775701755565,3.21390705844016,0.00130942050100068,0.0911871850532932
"ENSG00000133112",12.916740182061,1.19488821069601,0.375180536355851,3.18483528570544,0.00144836421065699,0.0992363091430791
"ENSG00000068120",8.69793074698025,1.34851600761562,0.425550482788201,3.16887434548343,0.00153030539105496,0.103186306368277
"ENSG00000145476",3.87185395520524,-2.15439850734844,0.684154312164,-3.14899499870726,0.00163832999091267,0.108744153146829
"ENSG00000227347",6.92043412418148,-1.83552061419331,0.586153104213906,-3.13146957850703,0.0017393380511587,0.113672431404956
"ENSG00000198755",4.02252349037565,2.08636393694092,0.669271448195804,3.11736582004993,0.00182474990412183,0.117447539283478
"ENSG00000239779",63.4621161663295,1.6469838738139,0.531110780952653,3.10101758970079,0.0019285683402506,0.122276989692307
"ENSG00000143226",117.770934115948,1.17491136677845,0.382341325986451,3.07293846341917,0.00211962191775636,0.131036927842175
"ENSG00000228253",12.0890809559914,2.15508716722516,0.701593947577078,3.07170148013342,0.00212842467540256,0.131036927842175
"ENSG00000221716",5.29157593927259,3.31362744684671,1.08355815767775,3.05809838019989,0.00222746435295638,0.135175265305124
"ENSG00000112208",2.74571094006783,-2.47151161621499,0.809743586528557,-3.05221511764061,0.00227159242041732,0.13591161411173
"ENSG00000238344",69.1058341836637,1.31094587581083,0.433052755199482,3.02721980190832,0.00246814416519921,0.136164628750211
"ENSG00000265178",230.366915509634,-1.33178862273747,0.438859203272255,-3.03466034848371,0.00240806709439044,0.136164628750211
"ENSG00000198265",4.02940724360856,1.87814135242478,0.619951399981136,3.0294977194695,0.00244960753145495,0.136164628750211
"ENSG00000143933",12.9732965658126,1.21749106508775,0.400668312428093,3.03865074257962,0.00237640181077392,0.136164628750211
"ENSG00000164062",5.57629114869689,-1.65509642233023,0.543957829039978,-3.04269252866768,0.00234471773426541,0.136164628750211
"ENSG00000225840",21.9305224083942,1.39892274917647,0.459640150922435,3.04351729579983,0.00233829999311225,0.136164628750211
"ENSG00000130520",4.38829899956045,-1.76718358319068,0.585019385257436,-3.02072653953687,0.00252168991615737,0.137335112356878
"ENSG00000114554",4.07352597662925,-1.85226878932696,0.614291371552111,-3.01529351559487,0.00256730678185567,0.138049610244594
"ENSG00000172216",8.08081450008792,-1.30519706537882,0.435392041109431,-2.99775131868057,0.00271979505710437,0.142638140772585
"ENSG00000275757",2.55510852679522,2.85937887435518,0.953499760093062,2.99882495416265,0.00271022969009784,0.142638140772585
"ENSG00000239002",8.910685937999,1.53644671183391,0.514275206767251,2.98759631344482,0.00281180683025796,0.144911987743032
"ENSG00000181163",6.14701237914451,1.50595249471835,0.504426347086652,2.98547548797972,0.00283137829158937,0.144911987743032
"ENSG00000260032",5.91466716037364,1.54239000627803,0.517538270868627,2.98024338120794,0.00288019446852177,0.145655548836672
"ENSG00000142867",4.77334304240266,1.6579958504588,0.557703218475129,2.97289991438831,0.00295000628247131,0.145716589394629
"ENSG00000210176",150.769122092377,1.64204530720674,0.552325419468409,2.97296711201006,0.00294936051793203,0.145716589394629
"ENSG00000132780",3.16064825518111,2.19705338994719,0.739992756136276,2.96902013124922,0.00298751023644221,0.145872913613868
"ENSG00000125977",6.81687398667551,1.35802361327238,0.459492610166521,2.9554852096103,0.00312177664685901,0.150696672680194
"ENSG00000212452",9027.17290419536,1.48300543768649,0.50568432755389,2.93267035753338,0.00336060496164829,0.160402807607662
"ENSG00000167522",12.2693691903135,-1.11995764158337,0.382831456049819,-2.92545877274417,0.0034394874667837,0.161724692935225
"ENSG00000146731",17.4011097294535,1.06586650390495,0.364622093892381,2.9232087735735,0.00346444139762371,0.161724692935225
"ENSG00000222414",7.95687355966919,-1.35497161049151,0.464324438831479,-2.91815699794186,0.00352107018494889,0.162581588539814
"ENSG00000243951",24.5975184866928,-1.56701733593746,0.53924637244531,-2.90593950374026,0.00366152232846966,0.167248890874614
"ENSG00000201321",37.6217200476913,2.11897243440841,0.73150309193366,2.8967374954043,0.00377065118025707,0.170401342699277
"ENSG00000264994",195.020575002369,1.41512040449766,0.489984735384762,2.88809079610701,0.00387587973977699,0.173313022469186
"ENSG00000135378",3.9063184789459,2.1235532765601,0.740697949067715,2.86696254422322,0.00414432058107144,0.174307661667242
"ENSG00000259045",4.73305642641635,-1.68421276822575,0.585908975223931,-2.87452972977937,0.00404629674044418,0.174307661667242
"ENSG00000142208",5.83613990959188,-1.48260754642778,0.514855740123288,-2.87965624326681,0.00398108981607979,0.174307661667242
"ENSG00000122257",4.06050358513924,1.84693517545596,0.644091506242128,2.86750431818559,0.00413723158429595,0.174307661667242
"ENSG00000116044",7.16281674652418,1.26224817022732,0.43896233348606,2.87552729229193,0.0040335327329567,0.174307661667242
"ENSG00000159840",14.7536668097294,-1.09162868597887,0.380339101219447,-2.87014583165097,0.00410282529388726,0.174307661667242
"ENSG00000226800",5.59311314446748,-1.73672742691094,0.611272861983079,-2.84116559874208,0.0044948964985376,0.187199218880272
"ENSG00000201185",461.135468532315,1.27758375526526,0.453368129139243,2.81798316456619,0.00483263436950754,0.199310978656971
"ENSG00000100811",16.0603147399323,1.37706346342354,0.491238930975029,2.80324578650616,0.00505910980572264,0.205465990952999
"ENSG00000177311",4.41428332775413,1.72381162351786,0.615878914278058,2.79894567512273,0.00512697623376127,0.205465990952999
"ENSG00000273836",29.3597892318024,-1.42234023977279,0.508165467664723,-2.79897067053603,0.00512657937802106,0.205465990952999
"ENSG00000110422",10.1406592703062,1.11630488981424,0.399985385818438,2.79086419002558,0.00525675242044416,0.208697983944362
"ENSG00000221164",6.65871223924203,3.34893990965401,1.20465515490838,2.77999882041654,0.0054359095909286,0.213812443909858
"ENSG00000203709",60.1833247435945,-1.10366369076412,0.398839203809621,-2.76718958473032,0.00565418633580707,0.216795699816649
"ENSG00000134827",3.02725152847185,2.14187971252928,0.775720180811835,2.76114991656873,0.00575982303958066,0.216795699816649
"ENSG00000266531",2.65065378875563,-2.29370560495143,0.82872080984241,-2.76776639093641,0.00564418970738324,0.216795699816649
"ENSG00000264607",20.5806353249064,-1.06327658230152,0.385619040179805,-2.75732386503981,0.00582766000027283,0.216795699816649
"ENSG00000201920",9.92284362727871,1.49146457702777,0.541717868218475,2.7532128152477,0.00590135206877533,0.216795699816649
"ENSG00000169764",3.76972743404422,1.67348281387588,0.607724389311622,2.75368710439852,0.00589280761384008,0.216795699816649
"ENSG00000221585",81.5519896597268,-1.12881330176652,0.410292269216285,-2.75124194741156,0.00593697755129364,0.216795699816649
"ENSG00000163584",2.68697335050581,2.48400505833591,0.901340927099492,2.75589955326828,0.00585309685653702,0.216795699816649
"ENSG00000011426",6.68820535588613,1.35695862909379,0.493678923072525,2.74866632070991,0.00598382678978097,0.216795699816649
"ENSG00000210144",27.7605016530768,1.99634602154104,0.726849139394184,2.74657547672817,0.00602210277268468,0.216795699816649
"ENSG00000134852",3.44216843339294,-2.04655024850561,0.749753681363452,-2.72963014304096,0.00634054168458772,0.226341353580913
"ENSG00000200156",132.742620858362,1.31300181568832,0.481520868212413,2.72678071162871,0.00639555268369942,0.226402565002959
"ENSG00000111530",7.63293501357087,1.2108184033015,0.445584500647848,2.71737100716263,0.00658027997340603,0.230599006902086
"ENSG00000130749",7.52711719547424,-1.32227392199066,0.486981340893657,-2.71524555656313,0.00662266451084145,0.230599006902086
"ENSG00000201900",2.52242235638182,2.17666648123913,0.80819021830487,2.69326011616987,0.00707570422716056,0.241254425291104
"ENSG00000207944",621.948145477359,-1.32104811461868,0.490701686466327,-2.69216134986593,0.00709905912462053,0.241254425291104
"ENSG00000274673",5.79802818796728,-1.3814073670301,0.512655049955564,-2.69461378981799,0.00704702599515725,0.241254425291104
"ENSG00000273062",14.1506992842047,-1.28487734282558,0.47824206763642,-2.68666733810293,0.00721687885377069,0.241396073785968
"ENSG00000221598",44.1801225128307,-1.28319505015307,0.477536838871369,-2.68711216748394,0.00720727455082113,0.241396073785968
"ENSG00000166145",4.86045011156683,-1.40983025306568,0.52584822603036,-2.68105925488904,0.00733895194161507,0.242703347270395
"ENSG00000260035",1296.28557334637,1.40119744284892,0.523411073983985,2.67704966993456,0.00742736232230494,0.242703347270395
"ENSG00000266194",18.6690481698417,-1.15398418958605,0.430989738245843,-2.67752126601167,0.00741691440334088,0.242703347270395
"ENSG00000206905",3.95002340904129,-1.77908428244082,0.667303383598295,-2.6660801161347,0.0076741402383742,0.245110885207621
"ENSG00000062194",6.99443810388984,1.27694493603526,0.478935234598188,2.6662163144179,0.00767103171663597,0.245110885207621
"ENSG00000131018",4.11400309033126,1.63360986121736,0.611969603494167,2.66942974273547,0.00759801670335765,0.245110885207621
"ENSG00000134215",2.6470123553428,2.22231119535193,0.837507602684727,2.65348181703433,0.0079666062659587,0.251150797266613
"ENSG00000206775",34.42933324042,1.04030495569618,0.392881621235254,2.64788399219432,0.0080997314561031,0.251150797266613
"ENSG00000088812",3.82149549962082,1.66577924862411,0.628998553909224,2.64830378109981,0.00808967957235862,0.251150797266613
"ENSG00000146674",7.39174235141216,-1.1705229339548,0.44197676371993,-2.64838115945962,0.00808782795985794,0.251150797266613
"ENSG00000209645",76.0625003134909,1.28216714471704,0.487596375407778,2.62956660341202,0.00854937830875297,0.261278842126494
"ENSG00000155324",5.44640525812327,-1.36707020892424,0.519588754753212,-2.63106196278932,0.0085118515431443,0.261278842126494
"ENSG00000185101",6.47133490317423,-1.47278464688967,0.562981545061752,-2.61604427322413,0.0088955022563953,0.263150217714258
"ENSG00000196914",7.64156790248465,1.10773290937254,0.423198001269429,2.61752868881651,0.00885690427908133,0.263150217714258
"ENSG00000201476",2.84876867086535,-2.04536997947432,0.779772254122855,-2.62303508320529,0.00871502978972881,0.263150217714258
"ENSG00000139289",6.52156783101425,-1.27441401647694,0.486695844575077,-2.61850194671294,0.00883167876675492,0.263150217714258
"ENSG00000105771",4.83281001660683,-1.47937406162597,0.566352500527773,-2.61210828988549,0.00899857459260095,0.263150217714258
"ENSG00000277723",5.74880415296658,-1.48550672590245,0.570094502332593,-2.60572013907233,0.00916813376217282,0.263150217714258
"ENSG00000157107",2.72979122956996,1.98521813835487,0.760858145380534,2.60918300002163,0.00907586920320486,0.263150217714258
"ENSG00000207609",10.3349414652718,-1.18350015683917,0.452774178456718,-2.61388615594894,0.00895188593511801,0.263150217714258
"ENSG00000135069",2.86255012504059,1.94310387932441,0.745338674151527,2.60700799074513,0.00913372287618552,0.263150217714258
"ENSG00000252712",34.2974809252604,1.15977277217573,0.446147043675031,2.59953033112664,0.00933514283610769,0.266145548777084
"ENSG00000179295",7.65510086929834,1.18084788072202,0.456357202104044,2.58755175831059,0.00966606726628811,0.273107704297861
"ENSG00000138385",3.05946665507903,1.80965196665954,0.699771087087979,2.58606278546061,0.00970792451717913,0.273107704297861
"ENSG00000207571",11.2485713257629,-1.21671617774242,0.471882687350687,-2.57842936466579,0.00992505888556006,0.273776948999085
"ENSG00000189143",12.064157320771,-1.02317385679356,0.396759176867077,-2.57882845930074,0.00991360024910672,0.273776948999085
"ENSG00000148411",4.98822754378433,-1.38564040079918,0.53712772946924,-2.57972233563214,0.00988797839966229,0.273776948999085
"ENSG00000139921",2.62238685788304,2.00987384972066,0.782127357396155,2.56975265052983,0.0101771151206447,0.278918613112894
"ENSG00000238741",355.143076609398,1.25600345474122,0.489326966191703,2.56679795212667,0.0102642400913343,0.279503153256335
"ENSG00000169118",3.06379830650995,-1.71525643513047,0.670330055465521,-2.55882370355494,0.0105026988630373,0.282960266625071
"ENSG00000104517",4.78055702017516,1.38958672637455,0.543209317575684,2.55810546950152,0.0105244166965069,0.282960266625071
"ENSG00000142864",2.55788518237313,1.8716410506785,0.73360474085208,2.55129355966892,0.0107323884630199,0.286737020068607
"ENSG00000209042",3241.61853035212,1.09381408432392,0.429775038228683,2.54508518882825,0.0109251081476665,0.290061621320545
"ENSG00000265611",10.5223158403638,-1.1283859621152,0.446940639759537,-2.52468865378251,0.0115800832053899,0.305541574263951
"ENSG00000067064",6.26951815828118,1.20752258320788,0.480594275547493,2.51256131137282,0.0119858275937102,0.309523389580176
"ENSG00000105699",18.892704659848,-0.847950816389789,0.337097979211918,-2.51544319064791,0.0118882834808015,0.309523389580176
"ENSG00000206820",3.2167259568809,-1.7418585225586,0.693557276368724,-2.51148474957757,0.0120224480416029,0.309523389580176
"ENSG00000221394",157.672893959983,-1.18303427635105,0.470939751901941,-2.51207138826832,0.0120024805945183,0.309523389580176
"ENSG00000222426",6.28769327147596,-1.34901371624471,0.53760163484155,-2.50931847824889,0.0120964368792627,0.309552191946433
"ENSG00000178209",47.0660744357684,-0.728610405220702,0.290693334838508,-2.5064572107423,0.0121947816841933,0.310200195176365
"ENSG00000107130",4.87861696821195,1.58870897627557,0.637089861802977,2.49369684172888,0.0126420466462486,0.319663179483716
"ENSG00000106462",2.62480375334311,2.06975791633718,0.83113750017909,2.49027136411388,0.0127645593833086,0.32085117313784
"ENSG00000135829",5.23024170385918,1.38237594393969,0.558721594768876,2.47417668635401,0.0133543633497553,0.333490254773844
"ENSG00000212907",32.4178327512134,0.848643915492097,0.343259843896768,2.47230758441794,0.0134243958489471,0.333490254773844
"ENSG00000207207",22.1250274619276,-0.874119135598046,0.354304730614432,-2.46713932970118,0.0136197350768148,0.336375782594821
"ENSG00000264157",15.7440391279047,-1.07414944609116,0.435803371800437,-2.464757079904,0.0137106169155658,0.336663009579904
"ENSG00000239776",6.90775833646866,-1.18294746004368,0.481955686959461,-2.45447349632203,0.0141091064720462,0.342488481675728
"ENSG00000265329",83.3541218987411,-1.10776570067324,0.451258425856748,-2.45483660182092,0.0140948638874426,0.342488481675728
"ENSG00000275166",2.38036867515024,-2.13551864729347,0.871587593578814,-2.4501480551425,0.0142797484911339,0.344661202217822
"ENSG00000115286",6.68442447128209,1.19671864432136,0.489036930573393,2.44709258034605,0.0144013841454222,0.345633219490133
"ENSG00000253030",37.7049783396756,-1.11957866508099,0.458097438000007,-2.44397495425629,0.014526434949012,0.345869047711768
"ENSG00000138443",2.78208349760488,1.84182180898774,0.753981597140025,2.44279411589629,0.0145740488560279,0.345869047711768
"ENSG00000168067",8.44620121706123,-1.30147897857425,0.53552670317267,-2.43027839856311,0.0150872289897911,0.346804026966629
"ENSG00000182054",3.97243228041842,-1.44508192318217,0.59429080125689,-2.43160742203296,0.015031990112151,0.346804026966629
"ENSG00000279063",13.0632395315356,-2.17215894591749,0.891733920751062,-2.43588238079806,0.0148555140910601,0.346804026966629
"ENSG00000146083",4.47923875827518,-1.37208111225996,0.56466730706882,-2.42989295658431,0.0151032827186503,0.346804026966629
"ENSG00000135549",74.6355724313119,-1.00477196686132,0.412908842945254,-2.43339900326265,0.0149578076886085,0.346804026966629
"ENSG00000253190",7.85561967607085,1.17653552670351,0.482909756835938,2.43634656382233,0.0148364623069004,0.346804026966629
"ENSG00000101347",4.51299171740053,1.39533778354064,0.575275850118354,2.42551079321959,0.0152868611815135,0.349132184403599
"ENSG00000171552",7.21416655703726,-1.06155014916988,0.438466947062373,-2.42104942295427,0.0154757730645725,0.35155659881446
"ENSG00000263628",4.42968248040015,-1.34444175809886,0.556544293218542,-2.41569588347379,0.0157051724438256,0.352992447308843
"ENSG00000186298",8.65611724224436,1.06315694181039,0.439890680923506,2.41686625317545,0.0156547681288943,0.352992447308843
"ENSG00000256892",4.00928581564681,-1.47415086457455,0.61134469309662,-2.41132520036707,0.0158946689359374,0.353669274363264
"ENSG00000200058",15.25633085766,-0.94376322113856,0.391414321331988,-2.41116170181745,0.015901796469723,0.353669274363264
"ENSG00000119541",5.88070686422018,1.1919446439356,0.49586725663603,2.40375751369786,0.0162275333051127,0.357173893679372
"ENSG00000144802",9.53587997685643,-1.05680317922873,0.439353604251928,-2.40535907524444,0.0161565820380796,0.357173893679372
"ENSG00000279351",14.2857778519473,2.05501548176494,0.856865022419759,2.39829544676902,0.0164715735248469,0.360676517183245
"ENSG00000199082",287.643831141842,-1.19138544990216,0.497698433249692,-2.39378983398257,0.0166753006903602,0.363265011962308
"ENSG00000205339",13.2449787321841,0.891932882052874,0.373131102616526,2.39040078888715,0.0168299955293543,0.363635330164355
"ENSG00000128708",2.71465805732132,1.82559350435654,0.763952035890146,2.38967031775677,0.0168635028348347,0.363635330164355
"ENSG00000189159",7.25030226790347,1.16182463835562,0.487032790720317,2.38551625371526,0.0170551687055313,0.365910892227762
"ENSG00000137996",6.00838365210513,-1.10884543150141,0.465601122485164,-2.38153513372757,0.0172406460671994,0.36803147986665
"ENSG00000171863",2.97302457562225,1.75277455174059,0.736985508206221,2.37830260191512,0.0173925464183511,0.369417685925778
"ENSG00000166326",4.60911379111285,-1.24663204469308,0.525413643523959,-2.37266782097986,0.017660138394893,0.373235163689081
"ENSG00000197324",6.79047184576223,-1.03217744770347,0.435783791294882,-2.36855401307257,0.0178577726688916,0.374974504312324
"ENSG00000196419",7.65321996820004,1.07183460928773,0.452768981926584,2.36728806979434,0.0179189793727405,0.374974504312324
"ENSG00000264661",50.7713372326636,-1.11401317699647,0.471094476566675,-2.36473410835841,0.0180430196832073,0.375719351050317
"ENSG00000042493",3.44942853713605,-1.45106425863578,0.615124946719726,-2.35897481702516,0.0183254993118897,0.379740102814182
"ENSG00000113407",10.2430751697305,0.908563038256218,0.385481948062468,2.35695353004957,0.0184255524680068,0.379959936330549
"ENSG00000206925",5.58367896598503,1.17914286956963,0.502954778347993,2.34443119010152,0.0190561264297542,0.391064855427999
"ENSG00000200480",20.3928257325633,1.60132255276148,0.685267282357527,2.33678535950593,0.0194503474692072,0.395335292101397
"ENSG00000115593",3.4323659623614,-1.60541016143942,0.686890382084631,-2.33721450075803,0.0194280335543481,0.395335292101397
"ENSG00000104549",4.64158095094974,1.30742999494521,0.561691975476255,2.32766365201612,0.0199299706499146,0.40315483486113
"ENSG00000204138",4.656986572883,1.26338638681801,0.544893278431761,2.318594185001,0.0204170507123017,0.405571703186726
"ENSG00000259943",11.1955080750971,-1.06120700902901,0.458993857989356,-2.31202877894199,0.020776097420644,0.405571703186726
"ENSG00000162607",3.73348549124445,1.56857129913869,0.68053496385666,2.30490920003498,0.0211716592523135,0.405571703186726
"ENSG00000142892",3.00639841352388,1.58058668611852,0.687203110954354,2.30002842088925,0.0214466099367722,0.405571703186726
"ENSG00000160688",5.22675463302564,-1.23086790502652,0.534956393215778,-2.30087521270176,0.02139868555613,0.405571703186726
"ENSG00000207475",37.4094797074985,1.66825551768597,0.723566153803728,2.30560192584478,0.0211328855829183,0.405571703186726
"ENSG00000151414",7.43197049129456,0.972699630144807,0.424652301437309,2.29057896743415,0.0219877765407686,0.405571703186726
"ENSG00000170525",14.818652438338,0.958730674050165,0.418634674199488,2.29013680217351,0.022013387561771,0.405571703186726
"ENSG00000171988",10.9576124558403,0.97419134648585,0.424915358849574,2.29267153139251,0.0218669227289244,0.405571703186726
"ENSG00000185187",10.7356432899018,-1.15002035762356,0.504096217669707,-2.28135089554881,0.0225276912687284,0.405571703186726
"ENSG00000212135",56.6961780190653,-0.820519915764309,0.359683969675752,-2.28122458864095,0.0225351604582167,0.405571703186726
"ENSG00000172830",2.5669212952317,1.79804525786097,0.789517496997859,2.2773976063837,0.0227624929158378,0.405571703186726
"ENSG00000165527",3.22958590448566,-1.4731693351649,0.640782305351362,-2.29901687805987,0.0215039809179209,0.405571703186726
"ENSG00000069329",7.78960277392609,1.01807780632118,0.444992567648589,2.28785350663465,0.0221460536358639,0.405571703186726
"ENSG00000067955",3.33146625340326,1.61172235336257,0.703547408522133,2.29085109807758,0.0219720271255197,0.405571703186726
"ENSG00000221411",29.2559758258021,-0.952682672395932,0.412148802013698,-2.31150173854993,0.0208051572440937,0.405571703186726
"ENSG00000118705",15.959425942778,0.845927526780532,0.370482248757452,2.28331459771058,0.0224118437573681,0.405571703186726
"ENSG00000130589",5.56800014137191,-1.17462662719459,0.509741930353649,-2.30435551256232,0.021202695132246,0.405571703186726
"ENSG00000159263",63.9602374383248,-1.19372545913451,0.514862118192638,-2.31853425791926,0.0204203033528481,0.405571703186726
"ENSG00000160193",2.69484286581769,-1.76333279733515,0.760763951617662,-2.31784483687175,0.0204577553309713,0.405571703186726
"ENSG00000206560",3.92164454160851,1.47305672100422,0.636024636799963,2.31603720323732,0.0205562374778185,0.405571703186726
